Test Trajectory,Test Trajectory Timestep,Learner Trajectory,Learner Trajectory Timestep,Test Actions,Learner Actions,Test Rewards,Learner Rewards,Test Return,Learner Return
81_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170,204,81_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170,204,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_6,0.6659835577011108_0.6479553580284119_0.9939472675323486_1.0149832963943481_0.990615963935852_1.0173509120941162_1.0123882293701172_0.997891366481781_1.0120575428009033_1.2602125406265259_0.9964139461517334_1.0158042907714844_1.013235092163086_0.6515109539031982_0.649247944355011_1.0155062675476074_1.0828349590301514,0.6659835577011108_0.6479553580284119_0.9939472675323486_1.0149832963943481_0.990615963935852_1.0173509120941162_1.0123882293701172_0.997891366481781_1.0120575428009033_1.2602125406265259_0.9964139461517334_1.0158042907714844_1.013235092163086_0.6515109539031982_0.649247944355011_1.0155062675476074_1.0828349590301514,16.037939488887787,16.037939488887787
81_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170,200,81_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170,200,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_6,0.6631736159324646_0.6502842307090759_0.9946191906929016_1.0177128314971924_0.9889860153198242_1.0156179666519165_1.013183355331421_0.999584436416626_1.0129988193511963_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,0.6631736159324646_0.6502842307090759_0.9946191906929016_1.0177128314971924_0.9889860153198242_1.0156179666519165_1.013183355331421_0.999584436416626_1.0129988193511963_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,16.038208663463593,16.038208663463593
127_61_325_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170,200,127_59_63_128_126_12_123_20_121_15_17_278_0_330_338_154_173_143_167_407_157_159_170,200,1_1_7_7_0_0_0_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_6,6_4_5_5_5_5_4_2_4_2_2_N/A_2_2_3_1_7_7_7_7_7_6,1.0358139276504517_0.6516414880752563_1.0120242834091187_0.9929430484771729_1.31270170211792_1.0240857601165771_1.0176103115081787_1.0108082294464111_0.6489589214324951_0.6502842307090759_0.9946191906929016_1.0177128314971924_0.9889860153198242_1.0156179666519165_1.013183355331421_0.999584436416626_1.0129988193511963_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,1.0494639873504639_1.0426909923553467_1.0776879787445068_0.6628162264823914_1.1096985340118408_0.663506805896759_1.0553520917892456_0.6489394903182983_1.0265251398086548_0.6635197401046753_1.1148658990859985_N/A_1.1211130619049072_0.6680619716644287_1.0521419048309326_1.0282652378082275_1.040146827697754_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,24.08162271976471,19.435327529907227
137_192_346_187_189_190_397_350_237_305_348_143_167_407_157_159_170,200,137_193_185_177_404_194_173_143_167_407_157_159_170,200,1_7_1_1_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_1_1_7_7_7_7_7_6,1.0758957862854004_1.025651216506958_0.648620069026947_1.0432186126708984_1.036363124847412_1.013183355331421_0.999584436416626_1.0129988193511963_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,1.0510655641555786_0.6495602130889893_1.249818205833435_0.6446439027786255_1.0513168573379517_1.0442148447036743_1.040146827697754_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,15.537563621997833,11.141298055648804
138_405_171_243_212_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170,201,138_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,201,7_1_3_2_2_2_0_0_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,0.6494247913360596_1.0634255409240723_1.029252290725708_1.074571132659912_0.6592301726341248_1.0757447481155396_1.0219979286193848_1.017989158630371_1.0103387832641602_0.6514766812324524_0.648556649684906_0.9949082136154175_1.0154685974121094_0.9919066429138184_1.0162062644958496_1.0104548931121826_0.9982181191444397_1.0133041143417358_1.2595281600952148_0.9964133501052856_1.0147351026535034_1.013181447982788_0.6505639553070068_0.6496291160583496_1.0138490200042725_1.0827091932296753,0.6494247913360596_1.0085450410842896_0.6486226916313171_1.0186243057250977_1.0135575532913208_0.6492081880569458_1.2493715286254883_0.6448318362236023_1.051645278930664_1.0437828302383423_1.0382311344146729_1.013181447982788_0.6505639553070068_0.6496291160583496_1.0138490200042725_1.0827091932296753,24.62308406829834,14.425777912139893
138_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,203,138_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,203,7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,0.65049809217453_1.0084986686706543_0.6482390761375427_1.0182301998138428_1.0131014585494995_0.6500489115715027_1.249516248703003_0.6447013020515442_1.051590919494629_1.0441253185272217_1.03840970993042_1.0123579502105713_0.6522459983825684_0.6487550735473633_1.012612223625183_1.082623839378357,0.65049809217453_1.0084986686706543_0.6482390761375427_1.0182301998138428_1.0131014585494995_0.6500489115715027_1.249516248703003_0.6447013020515442_1.051590919494629_1.0441253185272217_1.03840970993042_1.0123579502105713_0.6522459983825684_0.6487550735473633_1.012612223625183_1.082623839378357,14.425554990768433,14.425554990768433
138_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,203,138_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,203,7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,0.65049809217453_1.0084986686706543_0.6482390761375427_1.0182301998138428_1.0131014585494995_0.6500489115715027_1.249516248703003_0.6447013020515442_1.051590919494629_1.0441253185272217_1.03840970993042_1.0123579502105713_0.6522459983825684_0.6487550735473633_1.012612223625183_1.082623839378357,0.65049809217453_1.0084986686706543_0.6482390761375427_1.0182301998138428_1.0131014585494995_0.6500489115715027_1.249516248703003_0.6447013020515442_1.051590919494629_1.0441253185272217_1.03840970993042_1.0123579502105713_0.6522459983825684_0.6487550735473633_1.012612223625183_1.082623839378357,14.425554990768433,14.425554990768433
149_349_290_364_178_179_208_237_305_348_143_167_407_157_159_170,200,149_348_143_167_407_157_159_170,200,5_5_3_3_1_1_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_6,1.0974760055541992_1.0778589248657227_1.0492956638336182_0.6622923612594604_1.0277671813964844_1.057260513305664_1.0426950454711914_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,1.0234465599060059_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,14.696693897247314,6.448286652565002
151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170,200,151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170,200,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_6,1.0108082294464111_0.6489589214324951_0.6502842307090759_0.9946191906929016_1.0177128314971924_0.9889860153198242_1.0156179666519165_1.013183355331421_0.999584436416626_1.0129988193511963_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,1.0108082294464111_0.6489589214324951_0.6502842307090759_0.9946191906929016_1.0177128314971924_0.9889860153198242_1.0156179666519165_1.013183355331421_0.999584436416626_1.0129988193511963_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,17.034802198410034,17.034802198410034
172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,203,172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,203,7_7_7_7_7_7_1_1_7_7_7_7_7_6,7_7_7_7_7_7_1_1_7_7_7_7_7_6,0.6482390761375427_1.0182301998138428_1.0131014585494995_0.6500489115715027_1.249516248703003_0.6447013020515442_1.051590919494629_1.0441253185272217_1.03840970993042_1.0123579502105713_0.6522459983825684_0.6487550735473633_1.012612223625183_1.082623839378357,0.6482390761375427_1.0182301998138428_1.0131014585494995_0.6500489115715027_1.249516248703003_0.6447013020515442_1.051590919494629_1.0441253185272217_1.03840970993042_1.0123579502105713_0.6522459983825684_0.6487550735473633_1.012612223625183_1.082623839378357,12.766558229923248,12.766558229923248
179_208_236_238_391_350_237_305_348_143_167_407_157_159_170,200,179_209_0_330_338_154_173_143_167_407_157_159_170,200,1_1_3_5_7_7_7_7_7_7_7_7_7_6,7_N/A_2_2_3_1_7_7_7_7_7_6,1.057260513305664_1.0692262649536133_0.6787731051445007_1.0499873161315918_1.0091670751571655_1.0129988193511963_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,0.9967603087425232_N/A_1.1211130619049072_0.6680619716644287_1.0521419048309326_1.0282652378082275_1.040146827697754_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,13.559461295604706,10.317020952701569
192_346_187_189_190_397_350_237_305_348_143_167_407_157_159_170,200,192_347_403_242_356_362_193_185_177_404_194_173_143_167_407_157_159_170,200,7_1_1_7_7_7_7_7_7_7_7_7_7_7_6,3_3_6_7_7_7_7_7_7_1_1_7_7_7_7_7_6,1.025651216506958_0.648620069026947_1.0432186126708984_1.036363124847412_1.013183355331421_0.999584436416626_1.0129988193511963_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,1.089394450187683_1.0616830587387085_1.0599141120910645_0.6437952518463135_1.01890230178833_1.0127466917037964_0.6495602130889893_1.249818205833435_0.6446439027786255_1.0513168573379517_1.0442148447036743_1.040146827697754_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,14.461667835712433,15.976668357849121
192_346_187_189_190_397_350_237_305_348_143_167_407_157_159_170,201,192_347_403_242_356_362_193_185_177_404_194_173_143_167_407_157_159_170,201,7_1_1_7_7_7_7_7_7_7_7_7_7_7_6,3_3_6_7_7_7_7_7_7_1_1_7_7_7_7_7_6,1.025858759880066_0.6488375663757324_1.042196273803711_1.0391823053359985_1.0104548931121826_0.9982181191444397_1.0133041143417358_1.2595281600952148_0.9964133501052856_1.0147351026535034_1.013181447982788_0.6505639553070068_0.6496291160583496_1.0138490200042725_1.0827091932296753,1.0898950099945068_1.060779333114624_1.0602298974990845_0.6434295773506165_1.0186243057250977_1.0135575532913208_0.6492081880569458_1.2493715286254883_0.6448318362236023_1.051645278930664_1.0437828302383423_1.0382311344146729_1.013181447982788_0.6505639553070068_0.6496291160583496_1.0138490200042725_1.0827091932296753,14.458661377429962,15.973519206047058
192_346_187_189_190_397_350_237_305_348_143_167_407_157_159_170,201,192_347_403_242_356_362_193_185_177_404_194_173_143_167_407_157_159_170,201,7_1_1_7_7_7_7_7_7_7_7_7_7_7_6,3_3_6_7_7_7_7_7_7_1_1_7_7_7_7_7_6,1.025858759880066_0.6488375663757324_1.042196273803711_1.0391823053359985_1.0104548931121826_0.9982181191444397_1.0133041143417358_1.2595281600952148_0.9964133501052856_1.0147351026535034_1.013181447982788_0.6505639553070068_0.6496291160583496_1.0138490200042725_1.0827091932296753,1.0898950099945068_1.060779333114624_1.0602298974990845_0.6434295773506165_1.0186243057250977_1.0135575532913208_0.6492081880569458_1.2493715286254883_0.6448318362236023_1.051645278930664_1.0437828302383423_1.0382311344146729_1.013181447982788_0.6505639553070068_0.6496291160583496_1.0138490200042725_1.0827091932296753,14.458661377429962,15.973519206047058
192_346_187_189_190_397_350_237_305_348_143_167_407_157_159_170,201,192_347_403_242_356_362_193_185_177_404_194_173_143_167_407_157_159_170,201,7_1_1_7_7_7_7_7_7_7_7_7_7_7_6,3_3_6_7_7_7_7_7_7_1_1_7_7_7_7_7_6,1.025858759880066_0.6488375663757324_1.042196273803711_1.0391823053359985_1.0104548931121826_0.9982181191444397_1.0133041143417358_1.2595281600952148_0.9964133501052856_1.0147351026535034_1.013181447982788_0.6505639553070068_0.6496291160583496_1.0138490200042725_1.0827091932296753,1.0898950099945068_1.060779333114624_1.0602298974990845_0.6434295773506165_1.0186243057250977_1.0135575532913208_0.6492081880569458_1.2493715286254883_0.6448318362236023_1.051645278930664_1.0437828302383423_1.0382311344146729_1.013181447982788_0.6505639553070068_0.6496291160583496_1.0138490200042725_1.0827091932296753,14.458661377429962,15.973519206047058
198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,203,198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,203,7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_6,1.0440943241119385_0.9920035600662231_1.0162936449050903_1.0106266736984253_0.9963772296905518_1.0143108367919922_1.2602514028549194_0.9965448379516602_1.0155360698699951_1.0123579502105713_0.6522459983825684_0.6487550735473633_1.012612223625183_1.082623839378357,1.0440943241119385_0.9920035600662231_1.0162936449050903_1.0106266736984253_0.9963772296905518_1.0143108367919922_1.2602514028549194_0.9965448379516602_1.0155360698699951_1.0123579502105713_0.6522459983825684_0.6487550735473633_1.012612223625183_1.082623839378357,13.754633665084839,13.754633665084839
198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,203,198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,203,7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_6,1.0440943241119385_0.9920035600662231_1.0162936449050903_1.0106266736984253_0.9963772296905518_1.0143108367919922_1.2602514028549194_0.9965448379516602_1.0155360698699951_1.0123579502105713_0.6522459983825684_0.6487550735473633_1.012612223625183_1.082623839378357,1.0440943241119385_0.9920035600662231_1.0162936449050903_1.0106266736984253_0.9963772296905518_1.0143108367919922_1.2602514028549194_0.9965448379516602_1.0155360698699951_1.0123579502105713_0.6522459983825684_0.6487550735473633_1.012612223625183_1.082623839378357,13.754633665084839,13.754633665084839
198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,204,198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,204,7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_6,1.0429495573043823_0.990615963935852_1.0173509120941162_1.0123882293701172_0.997891366481781_1.0120575428009033_1.2602125406265259_0.9964139461517334_1.0158042907714844_1.013235092163086_0.6515109539031982_0.649247944355011_1.0155062675476074_1.0828349590301514,1.0429495573043823_0.990615963935852_1.0173509120941162_1.0123882293701172_0.997891366481781_1.0120575428009033_1.2602125406265259_0.9964139461517334_1.0158042907714844_1.013235092163086_0.6515109539031982_0.649247944355011_1.0155062675476074_1.0828349590301514,13.75801956653595,13.75801956653595
198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,204,198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,204,7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_6,1.0429495573043823_0.990615963935852_1.0173509120941162_1.0123882293701172_0.997891366481781_1.0120575428009033_1.2602125406265259_0.9964139461517334_1.0158042907714844_1.013235092163086_0.6515109539031982_0.649247944355011_1.0155062675476074_1.0828349590301514,1.0429495573043823_0.990615963935852_1.0173509120941162_1.0123882293701172_0.997891366481781_1.0120575428009033_1.2602125406265259_0.9964139461517334_1.0158042907714844_1.013235092163086_0.6515109539031982_0.649247944355011_1.0155062675476074_1.0828349590301514,13.75801956653595,13.75801956653595
198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,205,198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,205,7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_6,1.043224811553955_0.9915378093719482_1.0161774158477783_1.012210488319397_0.9969015121459961_1.013998031616211_1.2593393325805664_0.9957514405250549_1.016406774520874_1.0141241550445557_0.6510776281356812_0.6484216451644897_1.013136386871338_1.0849066972732544,1.043224811553955_0.9915378093719482_1.0161774158477783_1.012210488319397_0.9969015121459961_1.013998031616211_1.2593393325805664_0.9957514405250549_1.016406774520874_1.0141241550445557_0.6510776281356812_0.6484216451644897_1.013136386871338_1.0849066972732544,13.7572141289711,13.7572141289711
198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,205,198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,205,7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_6,1.043224811553955_0.9915378093719482_1.0161774158477783_1.012210488319397_0.9969015121459961_1.013998031616211_1.2593393325805664_0.9957514405250549_1.016406774520874_1.0141241550445557_0.6510776281356812_0.6484216451644897_1.013136386871338_1.0849066972732544,1.043224811553955_0.9915378093719482_1.0161774158477783_1.012210488319397_0.9969015121459961_1.013998031616211_1.2593393325805664_0.9957514405250549_1.016406774520874_1.0141241550445557_0.6510776281356812_0.6484216451644897_1.013136386871338_1.0849066972732544,13.7572141289711,13.7572141289711
198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,205,198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,205,7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_6,1.043224811553955_0.9915378093719482_1.0161774158477783_1.012210488319397_0.9969015121459961_1.013998031616211_1.2593393325805664_0.9957514405250549_1.016406774520874_1.0141241550445557_0.6510776281356812_0.6484216451644897_1.013136386871338_1.0849066972732544,1.043224811553955_0.9915378093719482_1.0161774158477783_1.012210488319397_0.9969015121459961_1.013998031616211_1.2593393325805664_0.9957514405250549_1.016406774520874_1.0141241550445557_0.6510776281356812_0.6484216451644897_1.013136386871338_1.0849066972732544,13.7572141289711,13.7572141289711
198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,200,198_296_203_190_397_350_237_305_348_143_167_407_157_159_170,200,7_7_7_7_7_7_7_7_7_7_7_7_7_6,7_7_7_7_7_7_7_7_7_7_7_7_7_6,1.045715093612671_0.9889860153198242_1.0156179666519165_1.013183355331421_0.999584436416626_1.0129988193511963_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,1.045715093612671_0.9889860153198242_1.0156179666519165_1.013183355331421_0.999584436416626_1.0129988193511963_1.2595736980438232_0.9976344108581543_1.0143084526062012_1.0124295949935913_0.6513411998748779_0.6489307880401611_1.014132022857666_1.083698034286499,13.758133888244629,13.758133888244629
